num,name,BBclass,Check,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
834,fenoxazoline,0,2,CC(C)c1ccccc1OCC1=NCCN1,5.789074074074074,0.48118150037792873,5.789074074074074,0.48118150037792873,0.8401149497648565,218.29999999999993,200.15599999999998,218.141913196,86,0,0.14504152112362506,-0.48542437767259794,0.48542437767259794,0.14504152112362506,1.375,2.1875,2.875,16.478807939515743,10.0252724017596,2.0916353034122066,-2.1324925066581994,2.251547463067739,-2.246594331205321,5.845146085538743,0.36742740902285365,2.0255867356345214,385.2739133327884,11.380468888623982,9.863533575471594,9.863533575471594,7.770856947829096,5.7604665669438,5.7604665669438,4.236393110374839,4.236393110374839,2.6489340452587595,2.6489340452587595,1.7786861027675347,1.7786861027675347,-1.5099999999999998,7342.946737347464,10.989791406271816,5.012482964347617,2.5378317407221744,96.53889666571904,10.05365155780638,18.192013583554093,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,32.046575604766076,17.54772460632,6.544756405912575,6.544756405912575,4.736862953800049,5.835619785757269,0.0,5.316788604006331,4.992404732635669,19.76538044554264,19.696394776338067,29.828919765543436,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,25.532014562095338,0.0,0.0,25.328831937239634,29.25787300648211,0.0,0.0,0.0,33.62,0.0,0.0,0.0,0.0,12.52478801067431,24.674644430866326,5.563451491696996,0.0,18.19910120538483,30.223034804484858,4.736862953800049,5.789074074074074,0.0,4.30582530234316,3.2005255574452,1.2510156840513984,2.404754818594104,8.187857536533132,0.0,6.6942803602922645,0.0,0.46153846153846156,16,1,3,0,1,1,1,0,1,3,1,3,4,0,0,0,2,2.1904999999999997,66.33070000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,fexofenadine,0,2,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,12.05582860793869,-1.00776675170213,12.05582860793869,0.13213695223019206,0.3413059210334571,501.66700000000014,462.35500000000036,501.287908728,196,0,0.3130463238901625,-0.4805900937855873,0.4805900937855873,0.3130463238901625,0.8648648648648649,1.3783783783783783,1.864864864864865,16.368003848731046,9.717897709798057,2.409753951883981,-2.4208445800196268,2.4155354640750555,-2.4406350384893556,5.7975057940814505,-0.14201316424628863,1.3110460793887624,1096.9251995589377,26.468044558434492,21.884454447803545,21.884454447803545,17.724235880370358,13.30304947920262,13.30304947920262,10.82453399900071,10.82453399900071,8.109897200572073,8.109897200572073,5.517229509408694,5.517229509408694,-2.989999999999999,195844207.08690724,27.055745831636234,11.594940331257959,5.955035570194022,219.95300700648343,20.219491915372593,5.601050810983688,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,84.92913895846256,87.33674212177239,0.0,11.518956857145081,20.11411936859394,5.969305287951849,0.0,4.899909730850478,5.917906046161393,56.65076855921406,19.634269217737724,107.18294492525057,0.0,0.0,0.0,0.0,0.0,0.0,45.823066421062165,15.81057846445229,5.917906046161393,67.88853324562157,84.92913895846256,0.0,0.0,0.0,81.0,23.08931295608062,20.11411936859394,0.0,5.917906046161393,6.4208216229260096,61.150540053303736,0.0,25.980208536304467,72.79640482153933,4.899909730850478,0.0,0.0,0.0,13.912285407597548,32.16374040119014,1.4721093322471974,-0.7330986835525353,27.305144240514,2.7673345118272756,6.112484790176369,0.0,0.40625,37,3,5,0,1,1,3,0,3,4,3,5,10,0,1,1,4,5.510500000000006,146.3443999999998,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,fibracillin,0,2,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,13.438355920574537,-1.3429905704948548,13.438355920574537,0.42988544324170563,0.43541104627471944,546.0450000000003,517.8210000000004,545.1387342959999,196,0,0.327399384702813,-0.4796728023655437,0.4796728023655437,0.327399384702813,1.1081081081081081,1.7297297297297298,2.324324324324324,35.495692605664566,9.95257657105187,2.639132267599094,-2.435963374826233,2.5039182490357446,-2.7083392072817185,8.013162736941366,-0.16086485113618962,1.5084555413562515,1220.5776167062625,27.120591385700624,20.72743490625746,22.299860433203644,17.31420481774695,11.653274971583839,12.91089225584796,9.96785575995644,12.175176679800979,6.376684104892281,8.200191015079243,4.476259822594911,6.227644569873979,-3.2399999999999998,98154332.09278427,26.812617868928353,9.904909492714143,5.26073739443827,223.42582629159935,25.376877287503895,29.248907133696527,5.601050810983688,11.814359458703011,5.907179729351506,5.969305287951849,14.383611552215466,4.794537184071822,0.0,11.761884949391115,41.932775232540564,57.52386856430593,9.769655766958884,0.0,29.021539084928037,47.053669315629996,0.0,15.53348693886314,0.0,61.54241736337636,0.0,65.18338842159281,0.0,5.749511833283905,15.37044016181271,0.0,5.749511833283905,23.36282483962363,61.50290933716345,19.178148736287287,0.0,39.30024111960745,54.59730361615449,5.022633313741326,0.0,0.0,125.04,57.53831304062024,24.284676131127995,0.0,0.0,16.335596638722226,0.0,16.66179468024159,82.292252414917,0.0,10.633577208012662,16.337802844032566,5.136872694146387,7.249830002748103,52.641891428464405,15.124502359265596,-0.8271675502794731,-2.2541968582770164,12.197668657400799,0.0,6.675043710975647,0.0,0.38461538461538464,37,3,9,0,2,2,2,0,2,6,3,11,8,0,2,2,4,2.986600000000001,139.14319999999987,1,0,0,0,0,0,0,0,1,1,4,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
837,flomoxef,0,2,CO[C@@]1(NC(=O)CSC(F)(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,12.82692338993678,-4.655470214499505,12.82692338993678,0.012399952941078096,0.19822894673975225,514.4640000000003,497.32800000000026,514.055223544,182,0,0.4418287430521509,-0.4765594219176399,0.4765594219176399,0.4418287430521509,1.4242424242424243,2.1515151515151514,2.757575757575758,32.168000050974605,9.941993152164454,2.6716002976360205,-2.5499819200362985,2.4109909173851896,-2.8232289437833047,8.003329183061261,-0.25743629728587764,1.7636843367385386,974.0254232063149,24.388540578131742,16.735010795896795,18.368003957752244,15.535859694275816,9.009691252454616,10.980888371761589,6.5150820278223724,8.497840987758007,4.51296164736357,6.290211678143159,3.131446930774925,4.392829535412282,-2.4099999999999997,14234959.3310054,25.21742201099869,9.835242202027588,5.079609612099116,191.1754103143278,25.00356930128784,5.697039313055833,6.22790117073487,11.063616211172214,11.63216532332176,11.477635789216105,14.488984098994122,9.476340119217006,13.171245143024459,5.098681808301038,11.761884949391115,27.761759670770118,12.862651148024323,25.5113739416852,47.241637392521426,41.30743464543709,0.0,30.423953269612767,0.0,29.162410153702663,31.82926868379695,11.270143843125101,0.0,0.0,5.316788604006331,13.171245143024459,0.0,23.52376989878223,102.39437015170904,30.402093865728137,0.0,0.0,16.42658032494581,0.0,0.0,0.0,169.0,58.45665988181797,32.66138409008063,0.0,31.08447847175447,5.156436481820707,23.77159222151913,4.681802935145185,0.0,0.0,20.842240603617103,14.580253302440804,48.967093698642906,0.4417669049206181,37.470674021807056,32.007573953397106,-7.026559514767872,-4.621521321623754,0.0,-1.3940784845465577,-0.37896513678500376,1.0340158789555054,0.6,33,3,13,0,2,2,0,1,1,12,3,18,10,0,1,1,3,-0.9933999999999992,103.27030000000002,1,1,1,0,0,4,0,0,1,1,3,2,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
838,flurithromycin,0,2,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,16.763633608673224,-2.7682417991109816,16.763633608673224,0.029583755857204297,0.23687800931316158,751.9270000000002,685.3990000000002,751.4518193920001,304,0,0.31118842028437793,-0.45893658109499974,0.45893658109499974,0.31118842028437793,0.9230769230769231,1.5192307692307692,2.0576923076923075,19.147295668383084,9.725794080330754,2.5583948734397928,-2.49031395749969,2.4184234349902143,-2.620378656419977,5.890504869161555,-0.31823442499353144,2.222764735319189,1217.9859989953936,39.8860223880891,33.23856326312083,33.23856326312083,23.74881542782318,18.512379398616524,18.512379398616524,16.702774874822826,16.702774874822826,11.784818250713547,11.784818250713547,8.447231579846076,8.447231579846076,-1.3700000000000003,35306407719.7017,45.02251358046157,16.781416671107394,9.349015364540056,307.7605270967583,58.85372442785429,23.912949974228596,24.032058223781043,0.0,0.0,5.969305287951849,9.589074368143644,4.39041504767482,0.0,0.0,20.771211599071872,75.40314760904076,37.8290937086003,47.639839606870275,67.93330411282228,11.75255023431679,0.0,4.899909730850478,17.75371813848418,184.84619613011185,21.205141506631914,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,153.31577608750425,38.010252090943936,17.75371813848418,94.92065848861026,0.0,0.0,0.0,0.0,193.91,119.74866124948024,35.12171134234717,4.39041504767482,18.94560963360032,6.4208216229260096,6.923737199690624,34.804746340040026,41.79029276411687,11.823646930541102,0.0,28.421177722800294,53.41521966213688,0.0,29.638028429295723,57.41002940438649,-8.259030120480077,-5.60712967737809,-0.40475724071824204,-11.925333944915376,14.689023545928706,5.043949941743988,0.9459459459459459,52,5,14,0,3,3,0,0,0,14,5,15,7,0,3,3,3,1.877700000000003,186.6069999999995,0,5,3,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,fropenem,0,2,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,11.97425217309146,-1.0991732804232794,11.97425217309146,0.04518518518518522,0.7287201963811908,285.32099999999997,270.20099999999996,285.06709358000006,104,0,0.3530834572163571,-0.4765377016656827,0.4765377016656827,0.3530834572163571,1.5789473684210527,2.3157894736842106,2.8421052631578947,32.1667115199141,9.918181314987743,2.581174090889031,-2.4305816558961877,2.5205774728739625,-2.6028560537412484,8.037104853847197,-0.1562796116237048,1.9123718888138566,468.74020117671796,13.731686328639373,10.405355368673474,11.2218519496012,9.019744507803582,6.28928575933568,7.1689385705905755,5.002712560231985,6.16122526390875,3.750701929874368,5.206404833881603,2.8203588725606137,4.520631873881967,-1.0499999999999998,26245.24935162548,12.957405732376051,4.501629732671122,1.7942421565760196,113.95451842297534,14.94991774348146,11.070912126024574,0.0,5.907179729351506,0.0,5.969305287951849,9.694446914922299,4.794537184071822,0.0,0.0,11.761884949391115,19.765380445542643,11.512018478402965,18.125838821658,24.538992111625106,23.63836996669447,0.0,4.899909730850478,5.917906046161393,37.34718603400799,6.606881964512918,10.60217582694588,0.0,0.0,0.0,0.0,0.0,11.761884949391115,51.1781370908135,14.325937321943693,5.917906046161393,19.765380445542643,10.60217582694588,0.0,0.0,0.0,87.07000000000001,17.991177721861547,19.802129157825057,0.0,23.08205824312438,11.512018478402965,12.841643245852019,16.66179468024159,6.923737199690624,0.0,0.0,4.736862953800049,5.530173374905518,1.3531944444444441,25.295823412698415,18.639946145124718,0.04518518518518522,-1.9221825396825387,0.0,0.7056383849836224,2.1855549256739732,0.0,0.6666666666666666,19,2,6,0,3,3,0,0,0,5,2,7,3,0,2,2,3,0.3736999999999999,67.03160000000003,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
840,fumoxicillin,0,2,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,13.087906431090957,-1.066533197891492,13.087906431090957,0.04817992257420922,0.4578255567800925,443.48100000000017,422.3130000000002,443.115106392,162,0,0.32739938470281316,-0.5079666199194031,0.5079666199194031,0.32739938470281316,1.2903225806451613,2.0,2.6129032258064515,32.16690673622485,9.953978807107587,2.63834976399056,-2.4336796141703316,2.5039554833051967,-2.704340648099422,8.013155319725952,-0.1607049890242044,1.5484865718139142,1033.8943230320674,22.33613433532446,16.75829906459466,17.574795645522386,14.686377732905381,9.576409480993693,10.456062292248587,7.872064057327686,9.642949196700238,5.3238964992624185,6.895427094109897,3.8520761078890398,5.477472697498368,-3.27,8981068.04049986,20.980830083331842,7.767757562277758,3.783728157657534,181.68668971050212,24.846904061591566,28.967313723423008,6.041840829147961,11.814359458703011,0.0,5.969305287951849,14.581479100779312,4.794537184071822,0.0,11.761884949391115,12.13273413692322,43.67639416492468,4.747022453217559,12.477763575174373,29.01381727895022,35.76015027558129,0.0,10.216698334856808,4.992404732635669,42.09389215301143,0.0,53.98506431698015,0.0,5.749511833283905,5.316788604006331,0.0,5.749511833283905,11.761884949391115,61.31580677120428,14.383611552215466,0.0,31.213014139100647,52.07092107609773,0.0,0.0,0.0,132.44,46.03008250028504,24.596666341896878,0.0,5.749511833283905,11.323698910571437,0.0,41.27229239233918,38.112942673227685,0.0,10.309193336642,4.417150937053347,4.541165909201901,1.3517909001806006,43.06322759442628,21.355675052845797,0.5181037546191323,-1.4981269530518182,6.64226888054359,2.899235368048083,3.543326159853105,0.0,0.3333333333333333,31,3,9,0,2,2,1,1,2,7,3,10,6,0,2,2,4,1.7770999999999997,112.80830000000005,1,0,0,0,0,0,0,1,1,1,3,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
841,furbucillin,0,2,CC(C)CC(OC(=O)c1ccco1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,12.782604560342655,-1.093394484336945,12.782604560342655,0.01865752757076633,0.4979193798280595,424.47500000000014,400.28300000000013,424.13042210799995,158,0,0.3744984414043386,-0.47967280236554366,0.47967280236554366,0.3744984414043386,1.3793103448275863,2.0689655172413794,2.6206896551724137,32.16690661140678,9.954440910056997,2.6388944435315733,-2.434468353803687,2.503007138121534,-2.708868614059523,8.01315202665216,-0.1612740985702703,1.6932166659668368,820.533810370886,21.507707210578268,16.578074158950514,17.39457073987824,13.524581690356904,9.302835099680207,10.182487910935102,8.08520623825025,9.856091377622807,4.9222628868685225,6.4937934817160015,3.610430120237265,5.235826709846593,-2.49,2102275.130464777,21.22443853320064,7.735384262324505,3.981400038645295,171.6748750535191,24.47723962055091,17.45755447126466,6.103966387748303,11.667427148225947,5.907179729351506,11.938610575903699,9.589074368143644,9.589074368143644,0.0,11.761884949391115,13.847474399381248,38.31893620539187,4.747022453217559,6.263162995639057,33.43869002198139,35.51485498399783,0.0,10.216698334856808,5.917906046161393,62.42431373391902,0.0,24.156144551436718,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,62.067950472528416,19.120474506015512,5.917906046161393,44.670555024634766,22.813048069615622,0.0,0.0,0.0,126.14999999999999,52.06151334683723,24.284676131127995,0.0,18.098975087961847,0.0,0.0,35.05769181280387,13.847474399381248,13.847474399381248,5.316788604006331,9.154013890853395,9.626831933168114,1.3321999325697016,50.39016821586918,11.642672003154505,0.0,-2.8417512929878326,1.1585597651506736,0.5014755361475134,7.273177240261475,0.0,0.5789473684210527,29,2,9,0,2,2,0,1,1,7,2,10,7,0,2,2,3,1.4828,103.02500000000005,1,0,0,0,0,0,0,0,1,1,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
842,fusidic-acid,0,2,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,12.617001138464985,-0.95269685111699,12.617001138464985,0.0474355904870869,0.24722169401317395,516.7190000000004,468.3350000000004,516.3450892559999,208,0,0.3311714085847432,-0.47787300926695153,0.47787300926695153,0.3311714085847432,1.027027027027027,1.7027027027027026,2.2972972972972974,16.543093490641734,9.362198282761222,2.7039596027107127,-2.6852300590079228,2.7404448915106556,-2.6521957733035064,5.879495477724,-0.23370591283377862,1.8204996345856932,993.6572721139337,27.499271042140983,23.842042060900848,23.842042060900848,17.169081080373807,14.299858789845201,14.299858789845201,13.645763035673326,13.645763035673326,11.568248813139416,11.568248813139416,9.789008064506522,9.789008064506522,-1.6599999999999997,81703040.92486295,28.350642770434703,9.82195377600086,4.400683647621715,222.1042744674248,20.056445138322168,6.103966387748303,0.0,0.0,0.0,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,39.34407343566564,110.70374750569452,12.496841729759891,12.207932775496605,29.64551950646581,11.938610575903699,0.0,0.0,39.91659559283591,118.14463254448735,0.0,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,45.57009192367072,14.325937321943691,39.91659559283591,99.83273338124245,22.795333697041684,0.0,0.0,0.0,104.06000000000002,24.146543351400304,24.90865655266576,0.0,40.10265593442282,37.174297067934695,36.82949555184257,6.923737199690624,0.0,19.92349450621513,27.694948798762496,4.736862953800049,5.872140425027782,0.0,24.82587144206618,32.87737237679315,1.5690634809980577,-0.909461639072203,0.0,6.22440896236923,14.457271618484466,0.0,0.8064516129032258,37,3,6,4,0,4,0,0,0,5,3,6,5,4,0,4,4,5.6661000000000055,142.55139999999994,1,2,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,gentamicin,0,2,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,11.129477946271102,-1.286897326349922,11.129477946271102,0.06197055846985777,0.1815983099627802,477.6030000000002,434.25900000000024,477.3162487159999,194,0,0.18523178500525575,-0.3875623237582984,0.3875623237582984,0.18523178500525575,0.9696969696969697,1.5757575757575757,2.1515151515151514,16.71320241000859,9.83705261317705,2.504826636624897,-2.481580059361056,2.313476245896724,-2.6837262949888303,5.0157986414827,-0.3068903941596623,1.6847405069420804,631.8109458183088,24.499271042140986,19.963315110945906,19.963315110945906,15.494438145395826,11.775184426697185,11.775184426697185,9.910387027146065,9.910387027146065,7.241262277037194,7.241262277037194,5.035046986229295,5.035046986229295,-0.4799999999999999,12965995.530690867,27.11323763475655,11.06123345935728,5.850381761802965,194.97687848804378,62.101613639221526,30.016916361976897,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.205283233513654,18.12552248744388,24.794530010557143,34.26703399972231,0.0,0.0,10.633577208012662,17.201002431486554,112.02007962229469,20.702225929867296,0.0,0.0,0.0,27.834579639499218,0.0,0.0,0.0,114.93194846852485,18.947451815200196,0.0,33.10993926815928,0.0,0.0,0.0,0.0,199.72999999999996,60.7224923080912,15.319582184522117,0.0,24.794530010557143,12.841643245852019,6.4208216229260096,0.0,13.971409182367815,13.971409182367815,10.633577208012662,36.148454246686754,23.72099155092204,0.0,0.0,38.34001374191152,17.507355870220174,0.0,-2.1118188855886935,-4.221864506384816,3.5225569882466115,3.492765240673166,1.0,33,11,12,1,2,3,0,0,0,12,8,12,7,1,2,3,3,-3.327499999999993,119.93100000000005,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,gloximonam,0,2,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,12.530398484906652,-0.9182198412091089,12.530398484906652,0.14764903533353757,0.2089734883288108,471.4920000000002,446.2920000000002,471.14238376000003,176,0,0.3443014825088041,-0.4574443035077504,0.4574443035077504,0.3443014825088041,1.28125,1.96875,2.5,32.13349072608403,9.995564203411986,2.4724633842415575,-2.428800378345442,2.2058745836716143,-2.6956755319149974,7.133322870200449,-0.2342752865377782,1.823592384518082,909.4265226522192,24.05167728494828,18.23949003980624,19.055986620733965,14.923741272483936,9.394559356410404,10.274212167665299,7.569784901601243,8.459465868622845,3.8769008073727633,4.550791434851652,2.5370124848344298,3.0847763092517653,-3.26,5899655.72148543,25.004475487852808,10.367444167001711,6.617982879220222,187.31297028711768,25.36177057250525,24.446617176257643,24.057007411635873,0.0,11.814359458703011,11.938610575903699,14.426662951880278,19.6362706140562,0.0,11.336785877934737,5.15571272675054,27.694948798762496,5.380062770465915,6.041840829147961,38.327051811360654,45.932999395151484,0.0,15.36398484991889,5.15571272675054,45.379681268042106,26.057228947465557,11.073990765314376,0.0,0.0,11.050456081168516,5.131558479839333,0.0,11.336785877934737,77.52014522287294,38.327051811360654,0.0,33.388876793610955,10.535775497216456,0.0,0.0,0.0,171.74,54.651466432912144,19.178148736287287,0.0,16.537171477458493,0.0,16.400003602900085,12.489860311743449,27.694948798762496,0.0,20.29406843544071,20.044981968498917,9.757981358458114,1.1159185618736585,61.91804601994761,8.843932239595194,4.9193138439701,-2.851372364116094,-1.5067345472522247,0.0,5.458069551751961,1.261512002438351,0.5555555555555556,32,3,13,0,1,1,0,1,1,12,2,14,9,0,1,1,2,-0.3921999999999976,111.06710000000002,0,0,0,1,0,1,0,0,0,0,4,4,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
